id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11699928,Rental unit in Toronto · ★4.76 · 2 bedrooms · 2 beds · 1 bath,23459764,John,,North Riverdale,43.66817,-79.34655,Entire home/apt,95,30,63,2023-08-21,0.67,5,76,3,
11700232,Guest suite in Toronto · ★4.97 · Studio · 2 beds · 1 bath,48658070,Ashley,,Roncesvalles,43.65156,-79.44697,Entire home/apt,104,3,61,2024-01-03,2.23,1,15,23,STR-2102-JDTDVM
11718611,Condo in Toronto · ★4.96 · 2 bedrooms · 2 beds · 2 baths,22771222,Edmund,,Church-Yonge Corridor,43.66429,-79.38373,Entire home/apt,186,2,82,2023-09-10,0.88,1,68,37,STR-2201-GMTKVG
11720018,Guest suite in Toronto · ★4.92 · Studio · 1 bed · 1 bath,29160168,Celine,,Woodbine Corridor,43.68345,-79.31458,Entire home/apt,131,5,48,2023-11-17,0.52,1,97,15,STR-2011-GTQKVH
11720805,Loft in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 bath,15942957,Kevin,,Waterfront Communities-The Island,43.6473576,-79.3981582,Entire home/apt,129,5,320,2024-01-06,3.40,1,0,17,STR-2105-FJVKVB
11723994,Condo in Toronto · ★4.88 · 1 bedroom · 1 bath,58333668,Phi Quang,,Niagara,43.63777,-79.40062,Entire home/apt,206,2,16,2023-10-06,2.33,1,171,16,STR-2305-GHDXVS
11733971,Home in Toronto · ★5.0 · 3 bedrooms · 4 beds · 2 baths,62414567,Randolph,,Leaside-Bennington,43.70069,-79.37038,Entire home/apt,235,30,3,2023-03-10,0.03,1,190,1,
11734857,Rental unit in Toronto · ★4.81 · 1 bedroom · 1 bed · 1 bath,10338247,Kevin,,Niagara,43.64354,-79.40271,Entire home/apt,135,180,31,2023-07-27,0.37,1,12,1,
11735427,Guest suite in Toronto · ★4.95 · 1 bedroom · 1 bed · 1 bath,6369703,Dave & Julie,,Thistletown-Beaumond Heights,43.73972,-79.55724,Entire home/apt,75,28,20,2023-09-20,0.23,1,251,3,
11736165,Condo in Toronto · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,2365223,H,,Englemount-Lawrence,43.72167,-79.43235,Private room,,28,44,2019-09-01,0.47,1,0,0,
11738234,Condo in Toronto · ★4.67 · Studio · 1 bed · 1 bath,62444556,Mitchell,,Church-Yonge Corridor,43.67003,-79.38461,Entire home/apt,,28,9,2016-09-18,0.10,1,0,0,
11743123,Guest suite in Toronto · ★4.87 · Studio · 2 beds · 1 bath,14720783,Dovran,,Wychwood,43.67414,-79.42115,Entire home/apt,83,28,67,2023-10-07,0.73,3,131,1,
11753958,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 private bath,13130787,Branka,,Mount Pleasant East,43.71254,-79.389,Private room,110,90,3,2016-11-26,0.03,1,365,0,
11755970,Townhouse in Toronto · ★4.98 · 1 bedroom · 3 beds · 1.5 baths,62557170,James,,Kensington-Chinatown,43.65271,-79.3951,Entire home/apt,131,29,197,2023-10-08,2.07,1,100,7,
11770353,Guest suite in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,62655329,Matthew,,Don Valley Village,43.77628,-79.35766,Entire home/apt,,30,12,2019-04-30,0.13,1,0,0,
11787722,Townhouse in Toronto · ★4.63 · 1 bedroom · 1 bed · 1 bath,5754537,Silvia Mariel,,Trinity-Bellwoods,43.64648,-79.40786,Entire home/apt,,28,19,2018-09-29,0.24,1,0,0,
11792715,Condo in Toronto · ★4.91 · 2 bedrooms · 2 beds · 2 baths,62801208,Will,,Waterfront Communities-The Island,43.64782,-79.39377,Entire home/apt,,28,11,2019-03-31,0.12,1,0,0,
11841761,Rental unit in Toronto · ★4.33 · 2 bedrooms · 1 bed · 1 shared bath,63097604,Karia,,Lambton Baby Point,43.66313,-79.50305,Private room,73,28,3,2019-08-05,0.03,1,0,0,
11846364,Loft in Toronto · ★4.80 · 1 bedroom · 1 bed · 2 baths,63126915,Cheryl,,Waterfront Communities-The Island,43.64488,-79.40048,Entire home/apt,300,28,5,2016-08-18,0.05,1,89,0,STR-2203-FTLHHC
11849199,Condo in Toronto · ★4.96 · 3 bedrooms · 3 beds · 2 baths,63145394,Your Host,,Church-Yonge Corridor,43.66042,-79.38176,Entire home/apt,355,57,27,2017-08-28,0.28,1,0,0,
11861906,Condo in Toronto · ★4.94 · 2 bedrooms · 1 bed · 1 bath,63228977,Dan,,Niagara,43.64024,-79.41391,Entire home/apt,,28,49,2018-12-02,0.55,1,0,0,
11868891,Home in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,63264663,Robert,,Greenwood-Coxwell,43.68039,-79.32829,Entire home/apt,,28,3,2017-12-27,0.03,1,0,0,
11871399,Rental unit in Toronto · ★4.0 · 1 bedroom · 1 bed · 1 bath,40969986,Robert,,Niagara,43.64068,-79.4124,Entire home/apt,,28,3,2016-06-13,0.03,1,0,0,
11872244,Rental unit in Toronto · ★4.59 · 2 bedrooms · 2 beds · 1 bath,63297078,Jennifer,,Church-Yonge Corridor,43.66668,-79.38491,Entire home/apt,,28,131,2018-09-23,1.38,4,0,0,
11893245,Condo in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,12780455,Danielle,,Waterfront Communities-The Island,43.64446,-79.39182,Entire home/apt,,28,13,2018-06-28,0.18,1,0,0,
11900764,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,51108566,Yining,,Bay Street Corridor,43.65884,-79.38499,Private room,,28,0,,,1,0,0,
11908666,Condo in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 bath,32088912,Caren,,Waterfront Communities-The Island,43.64331,-79.3831,Entire home/apt,,28,82,2020-01-01,0.87,1,0,0,
11920553,Rental unit in Toronto · Studio · 1 bed · 1 bath,63176367,Nicki,,South Parkdale,43.63633,-79.42222,Entire home/apt,,28,0,,,1,0,0,
11939869,Home in Toronto · 1 bedroom · 1 bed · 0 baths,63743513,Saransh,,Danforth East York,43.69562,-79.31732,Private room,500,28,0,,,1,365,0,
11943375,Rental unit in Toronto · ★4.74 · 1 bedroom · 1 bed · 1 private bath,63763172,Janaina,,Oakridge,43.69139,-79.28603,Private room,75,2,182,2023-12-24,1.94,1,338,36,STR-2303-FLDVHP
11983579,Home in Toronto · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,64046929,John,,West Hill,43.76067,-79.19468,Private room,35,28,4,2021-09-30,0.05,1,252,0,
11985786,Loft in Toronto · 1 bedroom · 1 bed · 1.5 baths,48779086,Salman,,Waterfront Communities-The Island,43.64575,-79.39129,Private room,,28,0,,,1,0,0,
11991308,Rental unit in Toronto · ★4.97 · 1 bedroom · 1 bed · 1 bath,28621092,Rikki,,Forest Hill South,43.68779,-79.41313,Entire home/apt,200,28,35,2019-05-15,0.37,1,178,0,
11992046,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,62800496,Lise,,Little Portugal,43.64136,-79.42466,Entire home/apt,,28,0,,,1,0,0,
11999246,Condo in Toronto · ★4.73 · 1 bedroom · 1 bed · 1 bath,3297742,Ndranto,,Dufferin Grove,43.65647,-79.4456,Entire home/apt,,28,11,2018-06-10,0.12,1,0,0,
12001668,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,8994457,Joanne,,South Riverdale,43.66733,-79.33515,Entire home/apt,145,28,0,,,1,363,0,
12002073,Condo in Toronto · ★4.73 · 1 bedroom · 2 beds · 1 bath,62255973,Lilian,,Waterfront Communities-The Island,43.64623,-79.39189,Entire home/apt,85,28,108,2023-12-03,1.16,1,143,4,
12032855,Home in Toronto · ★4.29 · 4 bedrooms · 5 beds · 2.5 baths,36297332,Mark,,High Park-Swansea,43.64795,-79.45257,Entire home/apt,,28,7,2019-08-12,0.08,1,0,0,
12053960,Home in Toronto · ★5.0 · 2 bedrooms · 2 beds · 1 bath,26764271,Noosh,,Willowdale West,43.77235,-79.42646,Entire home/apt,113,28,7,2023-02-18,0.08,4,346,2,
12064056,Home in Toronto · 1 bedroom · 1 bed · 1 bath,5845313,Catherine,,Dovercourt-Wallace Emerson-Junction,43.66488,-79.43568,Private room,,28,0,,,4,0,0,
12064625,Condo in Toronto · ★4.87 · 1 bedroom · 2 beds · 1 bath,64577961,Maged,,Waterfront Communities-The Island,43.64148,-79.38256,Entire home/apt,149,30,424,2023-11-26,4.51,1,68,5,
12068731,Condo in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 bath,27072224,Andrew,,South Parkdale,43.64065,-79.42351,Entire home/apt,1451,30,3,2016-09-20,0.03,2,362,0,
12071567,Condo in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 bath,1207930,Julia,,Niagara,43.64051,-79.41374,Entire home/apt,,28,6,2016-09-14,0.07,1,0,0,
12079150,Rental unit in Toronto · 1 bedroom · 2 beds · 1 bath,10328907,Kyla,,Kensington-Chinatown,43.65263,-79.38849,Entire home/apt,,28,2,2016-04-13,0.02,1,0,0,
12080044,Home in Toronto · ★4.64 · 1 bedroom · 1 bed · 2 shared baths,61574112,Borana,,Oakwood Village,43.68049,-79.43742,Private room,30,28,44,2019-07-10,0.47,4,0,0,
12082466,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,64755323,Tylaine,,Waterfront Communities-The Island,43.64903,-79.36863,Private room,,28,0,,,1,0,0,
12085545,Home in Toronto · 1 bedroom · 1 bed · 1 bath,26791298,Angela,,Tam O'Shanter-Sullivan,43.78419,-79.30896,Private room,,28,0,,,1,0,0,
12086643,Condo in Toronto · 2 bedrooms · 3 beds · 2.5 baths,59216686,Alec,,Islington-City Centre West,43.62307,-79.51751,Entire home/apt,,180,0,,,1,0,0,
12092586,Rental unit in Toronto · 2 bedrooms · 2 beds · 2 baths,52873930,Emily,,North St.James Town,43.66764,-79.37533,Entire home/apt,,28,0,,,1,0,0,
12098501,Guest suite in Toronto · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,14614900,Matthew,,Dufferin Grove,43.65687810705595,-79.44046406013008,Entire home/apt,199,28,22,2023-10-01,0.37,1,97,7,STR-2308-HHSDVW
12103273,Rental unit in Toronto · ★4.70 · 2 bedrooms · 2 beds · 1 bath,56115395,Abraham,,Roncesvalles,43.65133948409646,-79.44999898540767,Entire home/apt,165,28,10,2023-10-01,0.11,1,156,4,STR-2205-HDZPHJ
12110181,Loft in Toronto · 1 bedroom · 2 beds · 1 bath,6990967,Ivka,,Niagara,43.64169,-79.40267,Entire home/apt,,28,0,,,1,0,0,
12115883,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,45019143,Julia,,Waterfront Communities-The Island,43.64794,-79.39378,Entire home/apt,200,28,1,2017-01-29,0.01,1,87,0,
12123490,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,65043613,Rosie,,Oakridge,43.69863,-79.27803,Private room,,28,2,2016-08-15,0.02,1,0,0,
12125860,Home in Toronto · 2 bedrooms · 2 beds · 1 bath,65059839,Roula,,Playter Estates-Danforth,43.67864,-79.34656,Entire home/apt,,28,0,,,1,0,0,
12129574,Home in Toronto · ★4.64 · 2 bedrooms · 2 beds · 2 baths,22307605,Geet & Sunil,,Thistletown-Beaumond Heights,43.73735,-79.56032,Entire home/apt,250,30,28,2017-04-30,0.31,1,90,0,
12151689,Condo in Toronto · ★4.68 · 1 bedroom · 1 bed · 1 bath,16053882,Victoria,,Bay Street Corridor,43.66153,-79.38575,Entire home/apt,,28,191,2022-12-29,2.06,1,0,0,STR-2304-HYKVHY
12155400,Home in Toronto · 2 bedrooms · 2 beds · 2.5 baths,32357925,Kristin,,Long Branch,43.59518,-79.53155,Entire home/apt,150,30,0,,,2,218,0,
12207102,Rental unit in Toronto · ★4.86 · 1 bedroom · 2 beds · 1 bath,65646014,Pierre,,Clanton Park,43.74494,-79.4475,Entire home/apt,146,3,191,2023-10-02,2.06,1,210,12,STR-2010-FSYXPC
12208482,Rental unit in Toronto · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,65655696,Assem,,Waterfront Communities-The Island,43.64284,-79.38994,Entire home/apt,,28,51,2019-08-11,0.55,1,0,0,
12209213,Rental unit in Toronto · ★4.69 · 1 bedroom · 1 bed · 1 bath,65645181,Ning,,Lansing-Westgate,43.76254,-79.41122,Entire home/apt,146,30,150,2023-12-01,1.59,1,172,5,
12224371,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8289560,Nash,,Waterfront Communities-The Island,43.64621,-79.40301,Private room,,28,4,2018-12-20,0.06,2,0,0,
12227642,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,65783834,Dayna,,Cabbagetown-South St.James Town,43.66498,-79.36976,Private room,,28,0,,,1,0,0,
12227956,Condo in Toronto · ★4.80 · 1 bedroom · 1 bed · 1 bath,37514178,TO Stays,,Waterfront Communities-The Island,43.64954,-79.38761,Entire home/apt,95,30,15,2023-07-26,0.17,23,364,1,
12232774,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,65823061,Kwangil,,Waterfront Communities-The Island,43.64192,-79.37682,Private room,,28,0,,,1,0,0,
12232822,Home in Toronto · ★4.73 · 3 bedrooms · 4 beds · 1.5 baths,26764271,Noosh,,Willowdale West,43.77232,-79.42902,Entire home/apt,207,28,26,2023-10-05,0.28,4,348,1,
12243222,Home in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 bath,47582177,Kirsten And Geoff,,High Park-Swansea,43.64695,-79.45305,Entire home/apt,85,28,92,2022-12-13,0.98,1,115,0,
12246555,Rental unit in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 bath,65918400,Tyler,,Waterfront Communities-The Island,43.64728,-79.38803,Entire home/apt,124,180,12,2017-01-10,0.13,1,173,0,
12249804,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,65943721,Jessica,,Church-Yonge Corridor,43.66558,-79.38263,Private room,,28,0,,,1,0,0,
12255652,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,3999603,Colin,,Kennedy Park,43.72649,-79.25956,Shared room,365,28,0,,,1,0,0,
12265070,Rental unit in Toronto · 1 bedroom · 2 beds · 1 bath,40120407,Toronto,,Waterfront Communities-The Island,43.64933,-79.38797,Entire home/apt,100,28,1,2021-10-23,0.04,8,213,0,
12267028,Rental unit in Toronto · 2 bedrooms · 2 beds · 1.5 baths,40120407,Toronto,,Bay Street Corridor,43.64911,-79.38623,Entire home/apt,80,28,0,,,8,268,0,
12290314,Condo in Toronto · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,66236699,Jeffery,,Bay Street Corridor,43.65475,-79.38237,Entire home/apt,271,2,507,2023-12-20,5.39,1,289,48,STR-2011-HYFXVL
12307356,Condo in Toronto · 1 bedroom · 2 beds · 1 bath,66365163,Adi,,Waterfront Communities-The Island,43.6377,-79.39894,Entire home/apt,,28,2,2016-05-25,0.02,1,0,0,
12309358,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,19300565,Akaash & Bethany,,Church-Yonge Corridor,43.66369,-79.37796,Entire home/apt,214,29,3,2023-11-24,0.55,3,38,3,STR-2101-FYDXVD
12309629,Home in Toronto · 1 bedroom · 1 bed · 1 bath,2599250,Ryan,,Roncesvalles,43.64512,-79.43964,Entire home/apt,150,28,2,2017-04-07,0.02,1,184,0,
12318667,Loft in Toronto · ★4.84 · 1 bedroom · 2 beds · 1 private bath,13066292,Jose,,Little Portugal,43.64932,-79.42965,Private room,190,28,412,2023-09-14,4.40,11,342,1,STR-2206-HKDDVK
12321012,Home in Toronto · ★4.96 · 3 bedrooms · 3 beds · 2 baths,66469380,Preston,,Rouge,43.8016512965757,-79.15481907700311,Entire home/apt,264,1,24,2023-12-31,3.20,1,280,24,STR-2305-HWWPHY
12324895,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,17221273,Di,,Cabbagetown-South St.James Town,43.66629,-79.37633,Private room,,28,0,,,1,0,0,
12344210,Rental unit in Toronto · 2 bedrooms · 2 beds · 1 bath,9130635,Andrew,,Mount Pleasant East,43.70112,-79.38708,Entire home/apt,,28,0,,,1,0,0,
12363746,Place to stay in Toronto · 1 bedroom · 1 bed · 1 bath,66786860,Town,,Church-Yonge Corridor,43.66984,-79.38178,Entire home/apt,,28,2,2016-08-28,0.02,1,0,0,
12379483,Townhouse in Toronto · ★4.33 · 1 bedroom · 1 bed · 1 bath,3251808,Gillian,,Dovercourt-Wallace Emerson-Junction,43.66699,-79.44567,Entire home/apt,,28,6,2016-09-06,0.07,1,0,0,
12382195,Rental unit in Toronto · ★4.76 · Studio · 1 bed · 1 bath,24593297,Brenda,,South Riverdale,43.66537,-79.32584,Entire home/apt,70,28,114,2023-08-12,1.22,2,279,2,Exempt
12384157,Loft in Toronto · ★4.90 · 2 bedrooms · 1 bed · 1 bath,66938766,Michael,,Waterfront Communities-The Island,43.64284,-79.39865,Entire home/apt,,28,10,2018-08-12,0.11,1,0,0,
12394667,Condo in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,21314181,Mahinaz,,Niagara,43.63446,-79.39887,Private room,76,28,29,2021-10-20,0.31,1,364,0,
12397901,Home in Toronto · 1 bedroom · 1 bed · 1 bath,15173818,Andrea Carla,,Rockcliffe-Smythe,43.66637,-79.50377,Private room,,28,0,,,1,0,0,
12406747,Condo in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 bath,67092703,Wcm,,Waterfront Communities-The Island,43.64605,-79.39124,Entire home/apt,,28,39,2018-06-14,0.43,4,0,0,
12409422,Rental unit in Toronto · ★5.0 · Studio · 1 bed · 1 bath,12224168,Robert,,East End-Danforth,43.68295,-79.29696,Entire home/apt,63,365,4,2016-08-31,0.04,1,0,0,
12410022,Condo in Toronto · ★4.89 · 1 bedroom · 3 beds · 1 bath,19537956,Terence,,Waterfront Communities-The Island,43.64388,-79.39178,Entire home/apt,154,28,118,2020-08-07,1.46,1,0,0,
12421456,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,67185985,Esther,,Palmerston-Little Italy,43.6608,-79.41857,Private room,,28,1,2016-04-18,0.01,1,0,0,
12431118,Condo in Toronto · ★4.95 · 1 bedroom · 1 bed · 1 bath,6244281,Julia,,Bay Street Corridor,43.65991,-79.383,Entire home/apt,171,3,19,2023-11-19,0.25,1,17,2,STR-2310-JBTPHZ
12446620,Rental unit in Toronto · ★4.79 · 1 bedroom · 1 bed · 1 bath,12847925,Cristiana,,Waterfront Communities-The Island,43.64099,-79.40039,Entire home/apt,,28,34,2017-07-03,0.36,1,0,0,
12448135,Condo in Toronto · ★4.59 · Studio · 2 beds · 1 bath,51258214,Jane,,Bay Street Corridor,43.66447,-79.38831,Entire home/apt,83,180,17,2016-06-15,0.18,1,192,0,
12454490,Condo in Toronto · ★4.79 · 2 bedrooms · 2 beds · 1 bath,67386890,Chris,,Bay Street Corridor,43.66098,-79.38536,Entire home/apt,,28,28,2016-08-27,0.30,1,0,0,
12466246,Home in Toronto · 1 bedroom · 1 bed · 1 bath,29469563,Justin,,Playter Estates-Danforth,43.6805,-79.35256,Private room,,28,0,,,1,0,0,
12485462,Home in Toronto · ★4.74 · 3 bedrooms · 3 beds · 3 baths,49573755,Melanie,,South Riverdale,43.65952,-79.34224,Entire home/apt,200,28,47,2017-11-16,0.52,1,266,0,
12491241,Home in Toronto · ★5.0 · 3 bedrooms · 3 beds · 1 bath,3118660,Zoltan,,High Park-Swansea,43.64962387084961,-79.47554016113281,Entire home/apt,235,30,18,2023-09-13,0.20,1,328,1,
12493046,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,45034679,Ricky,,Bay Street Corridor,43.66789,-79.38886,Private room,,28,0,,,1,0,0,
12510551,Home in Toronto · 1 bedroom · 1 bed · 1 bath,4366884,Vivian,,Danforth East York,43.68843,-79.34597,Private room,,28,0,,,1,0,0,
12523798,Condo in Toronto · ★4.87 · 2 bedrooms · 2 beds · 2 baths,67841338,Lavish Home,,Annex,43.67092,-79.38878,Entire home/apt,,28,103,2020-03-01,1.10,2,0,0,
12540799,Home in Toronto · ★4.33 · 1 bedroom · 1 bed · 1 bath,32789999,Mandana,,Kensington-Chinatown,43.65164,-79.39731,Private room,,28,3,2016-05-30,0.03,1,0,0,
12540888,Home in Toronto · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1887031,Leslie,,Weston-Pellam Park,43.67054883516068,-79.45856282764461,Entire home/apt,259,3,5,2023-11-12,0.79,1,195,5,STR-2301-FGHBHP
12541588,Rental unit in Toronto · ★4.79 · 1 bedroom · 2 beds · 1 bath,2680451,Shona,,Dovercourt-Wallace Emerson-Junction,43.6714,-79.43783,Entire home/apt,71,28,121,2023-10-21,1.32,1,79,5,
12556850,Home in Toronto · ★4.90 · 1 bedroom · 1 bed · 1 private bath,2505410,Elise,,Kensington-Chinatown,43.65502,-79.40264,Private room,,28,41,2018-02-23,0.45,2,0,0,
12559703,Rental unit in Toronto · 2 bedrooms · 3 beds · 1.5 baths,42307948,Tony,,Bay Street Corridor,43.65645,-79.38456,Entire home/apt,,365,0,,,1,0,0,
12562198,Home in Toronto · ★4.25 · 1 bedroom · 2 beds · 1 bath,56386621,Madeline,,Little Portugal,43.64752,-79.42494,Private room,,28,16,2016-08-01,0.17,1,0,0,
12567333,Condo in Toronto · ★4.77 · 1 bedroom · 1 bed · 1 private bath,16423325,Chioma,,Mount Olive-Silverstone-Jamestown,43.75104,-79.58027,Private room,65,30,13,2021-09-11,0.16,1,178,0,
12567415,Home in Toronto · ★4.95 · 4 bedrooms · 4 beds · 2.5 baths,2156289,Julie,,Roncesvalles,43.65404,-79.44887,Entire home/apt,,4,21,2023-08-13,0.30,1,0,5,STR-2203-HYFHHL
12567661,Home in Toronto · 2 bedrooms · 2 beds · 1 bath,7065012,Jude,,East End-Danforth,43.67769,-79.30939,Entire home/apt,106,28,0,,,2,38,0,
12583311,Home in Toronto · ★5.0 · 2 bedrooms · 6 beds · 2 baths,48808021,Sarah,,Broadview North,43.69066,-79.35458,Entire home/apt,105,28,6,2022-08-25,0.09,1,162,0,
12586974,Condo in Toronto · 2 bedrooms · 2 beds · 1 shared bath,68270605,Laureen,,Moss Park,43.65381,-79.36798,Private room,,30,1,2016-05-27,0.01,1,0,0,
12589422,Rental unit in Toronto · ★4.92 · 1 bedroom · 2 beds · 1 bath,20533209,Jennifer M.,,The Beaches,43.66892,-79.29327,Entire home/apt,179,3,79,2023-12-28,1.09,1,132,18,STR-2111-FYFDVD
12589943,Home in Toronto · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,65824596,Lihua,,Willowdale East,43.77858,-79.40848,Private room,38,1,76,2023-12-07,3.41,3,84,31,STR-2202-HVPRVL
12601044,Condo in Toronto · ★4.71 · 2 bedrooms · 2 beds · 2 baths,7729093,Josh,,Waterfront Communities-The Island,43.64166,-79.38346,Entire home/apt,,28,7,2016-08-15,0.07,1,0,0,
12606939,Home in Toronto · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,49028111,Ramin,,Palmerston-Little Italy,43.66166,-79.41484,Private room,79,28,86,2023-10-28,0.94,3,60,18,STR-2206-GCBXVD
12610313,Rental unit in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,17463231,Chris,,Bayview Village,43.76488,-79.38428,Entire home/apt,,28,5,2016-09-09,0.05,1,0,0,
12622496,Rental unit in Toronto · 2 bedrooms · 2 beds · 1 bath,262268,Roberto,,Trinity-Bellwoods,43.64782,-79.41838,Entire home/apt,,28,2,2016-09-05,0.02,1,0,0,
12622930,Home in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 private bath,45439305,Gwen,,Little Portugal,43.64493,-79.43328,Private room,,28,9,2016-08-14,0.10,1,0,0,
12628037,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,56472727,Roman,,Niagara,43.63918,-79.4146,Private room,,28,0,,,1,0,0,
12638454,Rental unit in Toronto · 2 bedrooms · 3 beds · 1 bath,37993995,Mishaal,,Bay Street Corridor,43.66751,-79.39008,Entire home/apt,,28,0,,,1,0,0,
12649297,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,17871253,Ross,,Kensington-Chinatown,43.64965,-79.39521,Private room,,28,2,2018-08-14,0.02,1,0,0,
12654056,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,5532879,Jennifer,,Keelesdale-Eglinton West,43.68285,-79.46135,Private room,,28,22,2017-10-07,0.25,1,0,0,
12655272,Home in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,61280014,Mabel,,Wychwood,43.68008041381836,-79.4225082397461,Private room,79,28,31,2023-10-23,0.34,3,0,5,STR-2011-GKXRVG
